match_id,home_team,away_team,score_90min,stage,match_date,is_extra_time,is_penalty,source,source_priority,source_url,confidence
M-1995-10,Norway,England,2-0,group stage,1995-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-11,China,Australia,4-2,group stage,1995-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-12,United States,Denmark,2-0,group stage,1995-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-13,Brazil,Germany,1-6,group stage,1995-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-14,Sweden,Japan,2-0,group stage,1995-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-15,Nigeria,England,2-3,group stage,1995-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-16,Norway,Canada,7-0,group stage,1995-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-17,China,Denmark,3-1,group stage,1995-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-18,United States,Australia,4-1,group stage,1995-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-19,Japan,United States,0-4,quarter-final,1995-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-20,Norway,Denmark,3-1,quarter-final,1995-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-21,Germany,England,3-0,quarter-final,1995-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-22,Sweden,China,1-1,quarter-final,1995-06-13 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-23,United States,Norway,0-1,semi-final,1995-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-24,Germany,China,1-0,semi-final,1995-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-25,China,United States,0-2,third-place match,1995-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1995-26,Germany,Norway,0-2,final,1995-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-01,Brazil,Scotland,1-2,group stage,1998-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-02,Morocco,Norway,3-1,group stage,1998-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-03,Italy,Chile,2-2,group stage,1998-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-04,Cameroon,Austria,1-1,group stage,1998-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-05,Paraguay,Bulgaria,0-0,group stage,1998-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-06,Saudi Arabia,Denmark,0-1,group stage,1998-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-07,France,South Africa,2-1,group stage,1998-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-08,Spain,Nigeria,3-2,group stage,1998-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-09,South Korea,Mexico,1-3,group stage,1998-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-10,Netherlands,Belgium,0-0,group stage,1998-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-11,Argentina,Japan,1-0,group stage,1998-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-12,Yugoslavia,Iran,1-0,group stage,1998-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-13,Jamaica,Croatia,1-3,group stage,1998-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-14,England,Tunisia,2-0,group stage,1998-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-15,Romania,Colombia,1-0,group stage,1998-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-16,Germany,United States,2-0,group stage,1998-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-17,Scotland,Norway,1-1,group stage,1998-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-18,Brazil,Morocco,3-0,group stage,1998-06-16 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-19,Chile,Austria,1-1,group stage,1998-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-20,Italy,Cameroon,3-0,group stage,1998-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-21,South Africa,Denmark,1-1,group stage,1998-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-22,France,Saudi Arabia,4-0,group stage,1998-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-23,Nigeria,Bulgaria,1-0,group stage,1998-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-24,Spain,Paraguay,0-0,group stage,1998-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-25,Japan,Croatia,0-1,group stage,1998-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-26,Belgium,Mexico,2-2,group stage,1998-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-27,Netherlands,South Korea,5-0,group stage,1998-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-28,Germany,Yugoslavia,1-3,group stage,1998-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-29,Argentina,Jamaica,5-0,group stage,1998-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-30,United States,Iran,1-2,group stage,1998-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-31,Colombia,Tunisia,1-0,group stage,1998-06-22 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-32,Romania,England,2-1,group stage,1998-06-22 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-33,Chile,Cameroon,1-1,group stage,1998-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-34,Italy,Austria,2-1,group stage,1998-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-35,Brazil,Norway,1-2,group stage,1998-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-36,Scotland,Morocco,0-3,group stage,1998-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-37,France,Denmark,2-1,group stage,1998-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-38,South Africa,Saudi Arabia,2-2,group stage,1998-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-39,Nigeria,Paraguay,1-3,group stage,1998-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-40,Spain,Bulgaria,5-2,group stage,1998-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-41,Belgium,South Korea,1-1,group stage,1998-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-42,Netherlands,Mexico,2-2,group stage,1998-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-43,Germany,Iran,2-0,group stage,1998-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-44,United States,Yugoslavia,0-1,group stage,1998-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-45,Argentina,Croatia,1-0,group stage,1998-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-46,Japan,Jamaica,1-2,group stage,1998-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-47,Colombia,England,0-2,group stage,1998-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-48,Romania,Tunisia,1-1,group stage,1998-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-49,Italy,Norway,1-0,round of 16,1998-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-50,Brazil,Chile,4-1,round of 16,1998-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-51,France,Paraguay,0-0,round of 16,1998-06-28 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-52,Nigeria,Denmark,1-4,round of 16,1998-06-28 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-53,Germany,Mexico,2-1,round of 16,1998-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-54,Netherlands,Yugoslavia,2-1,round of 16,1998-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-55,Romania,Croatia,0-1,round of 16,1998-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-56,Argentina,England,2-2,round of 16,1998-06-30 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-57,Italy,France,0-0,quarter-finals,1998-07-03 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-58,Brazil,Denmark,3-2,quarter-finals,1998-07-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-59,Netherlands,Argentina,2-1,quarter-finals,1998-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-60,Germany,Croatia,0-3,quarter-finals,1998-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-61,Brazil,Netherlands,1-1,semi-finals,1998-07-07 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-62,France,Croatia,2-1,semi-finals,1998-07-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-63,Netherlands,Croatia,1-2,third-place match,1998-07-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1998-64,Brazil,France,0-3,final,1998-07-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-01,United States,Denmark,3-0,group stage,1999-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-02,China,Sweden,2-1,group stage,1999-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-03,Brazil,Mexico,7-1,group stage,1999-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-04,Japan,Canada,1-1,group stage,1999-06-19 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-05,Germany,Italy,1-1,group stage,1999-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-06,Norway,Russia,2-1,group stage,1999-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-07,North Korea,Nigeria,1-2,group stage,1999-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-08,Australia,Ghana,1-1,group stage,1999-06-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-09,Japan,Russia,0-5,group stage,1999-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-10,Norway,Canada,7-1,group stage,1999-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-11,Australia,Sweden,1-3,group stage,1999-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-12,China,Ghana,7-0,group stage,1999-06-23 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-13,Brazil,Italy,2-0,group stage,1999-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-14,North Korea,Denmark,3-1,group stage,1999-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-15,United States,Nigeria,6-2,group stage,1999-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-16,Germany,Mexico,6-0,group stage,1999-06-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-17,Canada,Russia,1-4,group stage,1999-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-18,China,Australia,3-1,group stage,1999-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-19,Ghana,Sweden,0-2,group stage,1999-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-20,Norway,Japan,3-1,group stage,1999-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-21,Germany,Brazil,3-3,group stage,1999-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-22,Nigeria,Denmark,2-0,group stage,1999-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-23,Mexico,Italy,0-2,group stage,1999-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-24,United States,North Korea,3-0,group stage,1999-06-27 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-25,China,Russia,2-0,quarter-final,1999-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-26,Norway,Sweden,3-1,quarter-final,1999-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-27,United States,Germany,4-1,quarter-final,1999-07-01 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-28,Brazil,Nigeria,3-3,quarter-final,1999-07-01 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-29,United States,Brazil,2-0,semi-final,1999-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-30,Norway,China,0-5,semi-final,1999-07-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-31,Brazil,Norway,0-0,third-place match,1999-07-10 00:00:00+00:00,False,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-1999-32,United States,China,0-0,final,1999-07-10 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-01,France,Senegal,0-1,group stage,2002-05-31 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-02,Republic of Ireland,Cameroon,1-1,group stage,2002-06-01 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-03,Uruguay,Denmark,1-2,group stage,2002-06-01 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-04,Germany,Saudi Arabia,8-0,group stage,2002-06-01 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-05,Argentina,Nigeria,1-0,group stage,2002-06-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-06,Paraguay,South Africa,2-2,group stage,2002-06-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-07,England,Sweden,1-1,group stage,2002-06-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-08,Spain,Slovenia,3-1,group stage,2002-06-02 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-09,Croatia,Mexico,0-1,group stage,2002-06-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-10,Brazil,Turkey,2-1,group stage,2002-06-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-11,Italy,Ecuador,2-0,group stage,2002-06-03 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-12,China,Costa Rica,0-2,group stage,2002-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-13,Japan,Belgium,2-2,group stage,2002-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-14,South Korea,Poland,2-0,group stage,2002-06-04 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-15,Russia,Tunisia,2-0,group stage,2002-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-16,United States,Portugal,3-2,group stage,2002-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-17,Germany,Republic of Ireland,1-1,group stage,2002-06-05 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-18,Denmark,Senegal,1-1,group stage,2002-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-19,Cameroon,Saudi Arabia,1-0,group stage,2002-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-20,France,Uruguay,0-0,group stage,2002-06-06 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-21,Sweden,Nigeria,2-1,group stage,2002-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-22,Spain,Paraguay,4-0,group stage,2002-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-23,Argentina,England,0-1,group stage,2002-06-07 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-24,South Africa,Slovenia,1-0,group stage,2002-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-25,Italy,Croatia,1-2,group stage,2002-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-26,Brazil,China,4-0,group stage,2002-06-08 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-27,Mexico,Ecuador,2-1,group stage,2002-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-28,Costa Rica,Turkey,1-1,group stage,2002-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-29,Japan,Russia,1-0,group stage,2002-06-09 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-30,South Korea,United States,1-1,group stage,2002-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-31,Tunisia,Belgium,1-1,group stage,2002-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-32,Portugal,Poland,4-0,group stage,2002-06-10 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-33,Denmark,France,2-0,group stage,2002-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-34,Senegal,Uruguay,3-3,group stage,2002-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-35,Cameroon,Germany,0-2,group stage,2002-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-36,Saudi Arabia,Republic of Ireland,0-3,group stage,2002-06-11 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-37,Nigeria,England,0-0,group stage,2002-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-38,Sweden,Argentina,1-1,group stage,2002-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-39,Slovenia,Paraguay,1-3,group stage,2002-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-40,South Africa,Spain,2-3,group stage,2002-06-12 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-41,Costa Rica,Brazil,2-5,group stage,2002-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-42,Turkey,China,3-0,group stage,2002-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-43,Ecuador,Croatia,1-0,group stage,2002-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-44,Mexico,Italy,1-1,group stage,2002-06-13 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-45,Belgium,Russia,3-2,group stage,2002-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-46,Tunisia,Japan,0-2,group stage,2002-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-47,Poland,United States,3-1,group stage,2002-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-48,Portugal,South Korea,0-1,group stage,2002-06-14 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-49,Germany,Paraguay,1-0,round of 16,2002-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-50,Denmark,England,0-3,round of 16,2002-06-15 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-51,Sweden,Senegal,1-1,round of 16,2002-06-16 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-52,Spain,Republic of Ireland,1-1,round of 16,2002-06-16 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-53,Mexico,United States,0-2,round of 16,2002-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-54,Brazil,Belgium,2-0,round of 16,2002-06-17 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-55,Japan,Turkey,0-1,round of 16,2002-06-18 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-56,South Korea,Italy,1-1,round of 16,2002-06-18 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-57,England,Brazil,1-2,quarter-finals,2002-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-58,Germany,United States,1-0,quarter-finals,2002-06-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-59,Spain,South Korea,0-0,quarter-finals,2002-06-22 00:00:00+00:00,True,True,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-60,Senegal,Turkey,0-0,quarter-finals,2002-06-22 00:00:00+00:00,True,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-61,Germany,South Korea,1-0,semi-finals,2002-06-25 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-62,Brazil,Turkey,1-0,semi-finals,2002-06-26 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-63,South Korea,Turkey,2-3,third-place match,2002-06-29 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2002-64,Germany,Brazil,0-2,final,2002-06-30 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-01,Norway,France,2-0,group stage,2003-09-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-02,Nigeria,North Korea,0-3,group stage,2003-09-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-03,Germany,Canada,4-1,group stage,2003-09-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-04,Japan,Argentina,6-0,group stage,2003-09-20 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-05,United States,Sweden,3-1,group stage,2003-09-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-06,Brazil,South Korea,3-0,group stage,2003-09-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-07,Australia,Russia,2-1,group stage,2003-09-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-08,China,Ghana,1-0,group stage,2003-09-21 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-09,Norway,Brazil,1-4,group stage,2003-09-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
M-2003-10,Germany,Japan,3-0,group stage,2003-09-24 00:00:00+00:00,False,False,kaggle,1,local:kaggle-worldcup-and-international-results,0.8
